"","player","pitch_type","year","rank","perc","sim_player"
"46004",643230,"SL","2016","fourth","94.2735144516113",547942
"46005",643230,"SL","2019","fourth","94.5609014877751",571510
"46006",643230,"SL","2021","fourth","94.9191842002633",501625
"46007",605154,"SL","2017","fourth","95.9646927943776",601713
"46008",605154,"SL","2018","fourth","95.9905585874774",552640
"46009",605154,"SL","2019","fourth","96.0396323865048",592826
"46010",605154,"SL","2021","fourth","94.6245246415223",622075
"46011",605154,"SL","2022","fourth","94.8691660164054",640470
"46012",641394,"SL","2021","fourth","93.8733839974641",605488
"46013",444520,"SL","2015","fourth","94.3885824100712",543734
"46014",605155,"SL","2019","fourth","95.1950077302276",623184
"46015",592169,"SL","2017","fourth","95.5126718377913",547888
"46016",689225,"SL","2022","fourth","95.9820675984782",593679
"46017",656257,"SL","2019","fourth","93.3545924921461",642231
"46018",656257,"SL","2022","fourth","95.1797456351851",506433
"46019",502154,"SL","2019","fourth","95.1062617229854",474463
"46020",458678,"SL","2015","fourth","94.4722150966943",543900
"46021",605156,"SL","2015","fourth","96.0739425638493",545332
"46022",605156,"SL","2019","fourth","96.3909664107278",656412
"46023",571521,"SL","2017","fourth","95.2846176339967",621385
"46024",571521,"SL","2021","fourth","95.8273312452794",592662
"46025",455009,"SL","2015","fourth","95.3568025525499",456701
"46026",455009,"SL","2016","fourth","95.9836354016733",541652
"46027",455009,"SL","2017","fourth","96.9220252582117",541652
"46028",664141,"SL","2021","fourth","95.8476528208714",543339
"46029",664141,"SL","2022","fourth","95.5756585523334",543506
"46030",621111,"SL","2018","fourth","95.0865750063743",571584
"46031",621111,"SL","2019","fourth","95.7269502847999",622663
"46032",621111,"SL","2021","fourth","94.406843376573",519076
"46033",621111,"SL","2022","fourth","94.8243923021636",664139
"46034",656266,"SL","2021","fourth","96.6776983750131",517593
"46035",518516,"SL","2015","fourth","95.4728749682372",607536
"46036",518516,"SL","2016","fourth","94.119065192978",592662
"46037",607481,"SL","2017","fourth","94.8758460096944",519008
"46038",607481,"SL","2018","fourth","94.5575916357189",607215
"46039",607481,"SL","2021","fourth","92.8139244817474",607755
"46040",607481,"SL","2022","fourth","92.3533214477059",643316
"46041",605164,"SL","2017","fourth","96.3146742991159",518468
"46042",605164,"SL","2018","fourth","96.0037766713459",467008
"46043",605164,"SL","2019","fourth","96.5430539096483",592527
"46044",605164,"SL","2021","fourth","96.1482570875361",592135
"46045",605164,"SL","2022","fourth","95.4633608470079",467008
"46046",542609,"SL","2015","fourth","95.769245294799",543135
"46047",542609,"SL","2016","fourth","95.8961037574135",669330
"46048",656271,"SL","2022","fourth","93.8079498743726",656685
"46049",669203,"SL","2018","fourth","96.338367965355",500872
"46050",669203,"SL","2019","fourth","95.9650606170001",547001
"46051",669203,"SL","2021","fourth","94.5908878394796",661403
"46052",669203,"SL","2022","fourth","94.4864322616504",608717
"46053",456713,"SL","2016","fourth","93.0858409673223",502272
"46054",572750,"SL","2015","fourth","95.7649580601945",622250
"46055",572750,"SL","2016","fourth","96.2467277445101",622786
"46056",621142,"SL","2019","fourth","94.0980945508575",503449
"46057",665795,"SL","2022","fourth","96.9826039724096",592279
"46058",606291,"SL","2016","fourth","94.8009122178432",515052
"46059",502239,"SL","2015","fourth","96.2528411044173",607229
"46060",430912,"SL","2015","fourth","95.1573518033771",608566
"46061",430912,"SL","2016","fourth","94.8947363512936",572888
"46062",430912,"SL","2017","fourth","95.0809293945267",628317
"46063",491708,"SL","2015","fourth","94.6143158749308",592712
"46064",491708,"SL","2016","fourth","94.3551219543192",657140
"46065",669294,"SL","2021","fourth","96.404166632324",502188
"46066",599998,"SL","2016","fourth","94.2877691915505",518813
"46067",599998,"SL","2017","fourth","94.5196632846405",650828
"46068",656288,"SL","2019","fourth","95.8215848880569",519144
"46069",656288,"SL","2021","fourth","94.6278108757437",502042
"46070",666974,"SL","2022","fourth","95.5167336645024",542882
"46071",425626,"SL","2015","fourth","95.9088078578357",502706
"46072",425626,"SL","2016","fourth","95.5382574859534",571510
"46073",641438,"SL","2018","fourth","97.5174712930889",643338
"46074",502304,"SL","2015","fourth","95.9185698459837",542866
"46075",543001,"SL","2018","fourth","94.6445188052595",543359
"46076",543001,"SL","2019","fourth","94.3800485538382",605388
"46077",471911,"SL","2015","fourth","95.6977147926035",542432
"46078",471911,"SL","2016","fourth","95.5486304849948",570632
"46079",471911,"SL","2017","fourth","95.5593256307686",641771
"46080",471911,"SL","2018","fourth","95.6372898430449",474521
"46081",471911,"SL","2019","fourth","95.0832974104828",644364
"46082",471911,"SL","2021","fourth","96.1758850834117",543339
"46083",471911,"SL","2022","fourth","95.1255088088414",663903
"46084",606944,"SL","2018","fourth","96.0329123909857",592527
"46085",488768,"SL","2015","fourth","95.8643015031352",453249
"46086",488768,"SL","2016","fourth","95.6247769538423",545332
"46087",488768,"SL","2017","fourth","95.5701423767583",504379
"46088",488768,"SL","2018","fourth","95.6091932803794",503449
"46089",488768,"SL","2019","fourth","95.0988347122896",469134
"46090",433586,"SL","2015","fourth","95.4540569451861",592712
"46091",433586,"SL","2016","fourth","94.9100917526514",643327
"46092",433586,"SL","2017","fourth","95.4492425139583",523848
"46093",641447,"SL","2021","fourth","95.530267665679",518445
"46094",641447,"SL","2022","fourth","95.4352806824702",620454
"46095",528748,"SL","2022","fourth","94.0129343005443",570663
"46096",650895,"SL","2018","fourth","95.1037301742372",543408
"46097",650895,"SL","2019","fourth","94.3405830860065",641755
"46098",650895,"SL","2021","fourth","95.5097096656863",543746
"46099",650895,"SL","2022","fourth","94.9744226828369",608566
"46100",620454,"SL","2018","fourth","95.5391657324228",488846
"46101",622491,"SL","2017","fourth","95.7740744457362",501697
"46102",622491,"SL","2018","fourth","94.8166388979657",571704
"46103",622491,"SL","2019","fourth","95.0914398606217",608566
"46104",622491,"SL","2021","fourth","95.4594445350122",542882
"46105",622491,"SL","2022","fourth","95.3277042356748",543339
"46106",666721,"SL","2022","fourth","95.2067087870439",592665
"46107",621593,"SL","2021","fourth","94.5536184219691",664776
"46108",621593,"SL","2022","fourth","94.7160540788924",663855
"46109",612434,"SL","2017","fourth","95.4848929060762",642701
"46110",612434,"SL","2018","fourth","94.542374880908",573185
"46111",612434,"SL","2019","fourth","94.2388145632727",547001
"46112",612434,"SL","2021","fourth","93.9892322833699",623465
"46113",501563,"SL","2017","fourth","95.0727138070147",625643
"46114",656302,"SL","2019","fourth","96.3661758635609",592135
"46115",656302,"SL","2021","fourth","95.6037858267312",622098
"46116",656302,"SL","2022","fourth","95.3741146083409",571476
"46117",543017,"SL","2016","fourth","94.7708115900544",606167
"46118",570666,"SL","2016","fourth","95.3190101208037",689225
"46119",570666,"SL","2017","fourth","96.3325638954449",593423
"46120",570666,"SL","2018","fourth","95.9022026498382",623470
"46121",570666,"SL","2019","fourth","95.8651455174599",608566
"46122",570666,"SL","2021","fourth","95.8792615685209",664682
"46123",570666,"SL","2022","fourth","95.5183893779179",591693
"46124",468504,"SL","2015","fourth","93.3116783212392",456696
"46125",468504,"SL","2016","fourth","95.3108884389671",606965
"46126",468504,"SL","2017","fourth","94.6515941584289",605538
"46127",468504,"SL","2018","fourth","93.9931712980771",596001
"46128",468504,"SL","2019","fourth","93.7589768365241",516969
"46129",468504,"SL","2021","fourth","95.7860725953041",656547
"46130",468504,"SL","2022","fourth","95.4469629179126",519151
"46131",605177,"SL","2015","fourth","94.223435064182",592662
"46132",605177,"SL","2017","fourth","95.4790867175982",571578
"46133",605177,"SL","2018","fourth","95.5144301700723",543169
"46134",605177,"SL","2019","fourth","94.844020341492",656685
"46135",605177,"SL","2021","fourth","94.035270054688",666129
"46136",605177,"SL","2022","fourth","93.4602421517562",622065
"46137",501955,"SL","2015","fourth","95.9946697513568",504379
"46138",501955,"SL","2016","fourth","95.9441529690528",615698
"46139",547973,"SL","2015","fourth","91.9351216477371",669022
"46140",547973,"SL","2016","fourth","92.1851545176738",663556
"46141",547973,"SL","2017","fourth","91.5681729553804",518516
"46142",547973,"SL","2018","fourth","92.5839845361079",572125
"46143",547973,"SL","2019","fourth","92.3688774950245",681911
"46144",547973,"SL","2021","fourth","90.7688632565753",572125
"46145",547973,"SL","2022","fourth","90.5818740649785",572125
"46146",608638,"SL","2018","fourth","94.5063160421154",458006
"46147",608638,"SL","2019","fourth","95.1589495835168",663385
"46148",608638,"SL","2021","fourth","95.2476123504962",542432
"46149",608638,"SL","2022","fourth","95.4043694411233",621242
"46150",445926,"SL","2015","fourth","94.1073255814488",596271
"46151",445926,"SL","2017","fourth","96.3077777172341",669424
"46152",445926,"SL","2018","fourth","96.1312301153766",663385
"46153",445926,"SL","2019","fourth","94.7121146986233",607625
"46154",612672,"SL","2015","fourth","95.5258744092323",624133
"46155",612672,"SL","2016","fourth","95.4701578025575",593958
"46156",612672,"SL","2018","fourth","95.8840353764525",677960
"46157",612672,"SL","2019","fourth","95.7312143033552",606424
"46158",630023,"SL","2018","fourth","94.6910411082864",455009
"46159",630023,"SL","2019","fourth","94.4448702012944",571945
"46160",329092,"SL","2015","fourth","89.4660662491674",572831
"46161",643256,"SL","2018","fourth","88.6465301522383",501925
"46162",643256,"SL","2019","fourth","88.4533556358924",501925
"46163",643256,"SL","2021","fourth","89.4792408532546",664123
"46164",643256,"SL","2022","fourth","89.1265628524126",664123
"46165",518553,"SL","2015","fourth","90.7288102246868",450212
"46166",518553,"SL","2016","fourth","91.3831761733147",665001
"46167",518553,"SL","2017","fourth","90.9864912382585",680704
"46168",518553,"SL","2018","fourth","89.8510820990816",598287
"46169",518553,"SL","2019","fourth","91.7367136959234",680704
"46170",518553,"SL","2021","fourth","89.4235276707523",682171
"46171",518553,"SL","2022","fourth","88.515527893176",518748
"46172",542585,"SL","2019","fourth","96.0808371979526",547888
"46173",542585,"SL","2021","fourth","96.5600928491897",594987
"46174",542585,"SL","2022","fourth","96.487887387176",623184
"46175",650644,"SL","2019","fourth","94.7109671761697",659275
"46176",650644,"SL","2021","fourth","95.359719484814",656420
"46177",664199,"SL","2019","fourth","96.2721852545422",472610
"46178",664199,"SL","2021","fourth","96.9859236159146",605288
"46179",664199,"SL","2022","fourth","95.9979025975732",445213
"46180",661403,"SL","2021","fourth","93.436236860091",663878
"46181",661403,"SL","2022","fourth","94.1123052059156",552640
"46182",592222,"SL","2017","fourth","92.9280400587337",424144
"46183",592222,"SL","2018","fourth","91.8176216590403",571901
"46184",592222,"SL","2019","fourth","92.3601713738662",656212
"46185",592222,"SL","2021","fourth","92.7625973199272",642028
"46186",621348,"SL","2021","fourth","94.5019295392753",553878
"46187",664076,"SL","2021","fourth","94.4895636790302",657006
"46188",664076,"SL","2022","fourth","94.3662777602704",656954
"46189",605182,"SL","2016","fourth","94.1532366445168",584171
"46190",605182,"SL","2017","fourth","92.47243920746",502748
"46191",605182,"SL","2018","fourth","94.339304369284",608665
"46192",605182,"SL","2019","fourth","94.7807818826135",506433
"46193",605182,"SL","2022","fourth","95.6849195278761",643290
"46194",595918,"SL","2016","fourth","95.5328715993359",547874
"46195",595918,"SL","2017","fourth","94.6453528297755",621107
"46196",595918,"SL","2018","fourth","95.8859250071763",571670
"46197",595918,"SL","2019","fourth","95.5889669272993",573185
"46198",543037,"SL","2015","fourth","95.0865447307755",622608
"46199",543037,"SL","2016","fourth","96.4785998090408",592351
"46200",543037,"SL","2017","fourth","96.3573852534924",592314
"46201",543037,"SL","2018","fourth","96.3281655535206",506433
"46202",543037,"SL","2019","fourth","96.6897959483865",592314
"46203",543037,"SL","2021","fourth","96.4870750017415",681810
"46204",543037,"SL","2022","fourth","96.4632549523622",622554
"46205",518566,"SL","2018","fourth","96.4694957316983",605347
"46206",518566,"SL","2019","fourth","96.6065700004939",592341
"46207",669395,"SL","2022","fourth","94.8785849754212",669713
"46208",488786,"SL","2016","fourth","93.9642684392122",657746
"46209",488786,"SL","2018","fourth","94.7335858361553",656887
"46210",112526,"SL","2015","fourth","93.3632471154876",543606
"46211",112526,"SL","2016","fourth","93.5968858282299",434718
"46212",112526,"SL","2017","fourth","93.5993013447569",600917
"46213",112526,"SL","2018","fourth","93.0900441725545",605276
"46214",543045,"SL","2015","fourth","94.4226515379043",593958
"46215",543045,"SL","2016","fourth","94.4094170725653",457918
"46216",543045,"SL","2017","fourth","94.9770359612891",502706
"46217",543045,"SL","2018","fourth","94.6407203181935",607536
"46218",543045,"SL","2019","fourth","96.0216396032407",430935
"46219",672710,"SL","2022","fourth","95.7625911464615",605540
"46220",656322,"SL","2021","fourth","95.7242741638964",641771
"46221",571578,"SL","2015","fourth","94.527010075517",448159
"46222",571578,"SL","2016","fourth","95.9432223509435",605177
"46223",571578,"SL","2017","fourth","95.818466964509",519301
"46224",571578,"SL","2018","fourth","95.8109366880853",622065
"46225",571578,"SL","2019","fourth","95.338356336419",519293
"46226",571578,"SL","2021","fourth","93.7831824603429",605177
"46227",571578,"SL","2022","fourth","94.0838651834559",621368
"46228",429781,"SL","2015","fourth","95.1537620825226",519455
"46229",641482,"SL","2019","fourth","93.6065005320261",623913
"46230",641482,"SL","2021","fourth","92.8208032438531",516714
"46231",641482,"SL","2022","fourth","94.1203163656764",656657
"46232",571584,"SL","2016","fourth","96.0518727971545",659275
"46233",605194,"SL","2017","fourth","93.2787693867344",451596
"46234",425840,"SL","2015","fourth","94.7953244235876",593974
"46235",543056,"SL","2017","fourth","94.973284226142",641302
"46236",543056,"SL","2018","fourth","94.9567232354511",501985
"46237",543056,"SL","2021","fourth","94.9730386405143",606167
"46238",664776,"SL","2021","fourth","94.0048823045263",601713
"46239",664776,"SL","2022","fourth","94.5264450084008",664139
"46240",592229,"SL","2017","fourth","96.8507143499724",518452
"46241",592229,"SL","2018","fourth","96.5881254164358",592351
"46242",572788,"SL","2015","fourth","95.0215358449833",608337
"46243",605195,"SL","2017","fourth","93.4233497432201",622097
"46244",605195,"SL","2018","fourth","93.439011584228",516969
"46245",605195,"SL","2019","fourth","93.4248412333378",545333
"46246",605195,"SL","2021","fourth","92.0362708559285",543521
"46247",605195,"SL","2022","fourth","91.4940415852734",657265
"46248",676979,"SL","2021","fourth","93.1163193960476",608331
"46249",640444,"SL","2021","fourth","96.1082030682032",605525
"46250",640444,"SL","2022","fourth","95.9725099966049",663436
"46251",518585,"SL","2022","fourth","95.1589269240824",686752
"46252",621016,"SL","2022","fourth","91.3860154772233",592865
"46253",456501,"SL","2015","fourth","95.9264177106021",547888
"46254",456501,"SL","2016","fourth","95.7084070824114",430599
"46255",456501,"SL","2017","fourth","95.0213050682755",430599
"46256",456501,"SL","2018","fourth","95.1931911621707",430641
"46257",456501,"SL","2021","fourth","95.9214283984178",493200
"46258",456501,"SL","2022","fourth","96.0498718015309",493200
"46259",594792,"SL","2015","fourth","94.6245153120613",456496
"46260",595928,"SL","2021","fourth","95.7274926522645",571800
"46261",664747,"SL","2022","fourth","92.3319637561736",686752
"46262",621242,"SL","2016","fourth","96.6499419883556",543101
"46263",621242,"SL","2017","fourth","96.2576061606755",471911
"46264",621242,"SL","2018","fourth","95.6739988190948",542432
"46265",621242,"SL","2019","fourth","95.3795845086677",606930
"46266",621242,"SL","2021","fourth","93.3543979846675",491708
"46267",621242,"SL","2022","fourth","93.2514453481985",521230
"46268",545064,"SL","2015","fourth","96.2892927372178",607229
"46269",545064,"SL","2019","fourth","96.2429769787494",605280
"46270",471822,"SL","2015","fourth","95.7604263922298",500724
"46271",471822,"SL","2016","fourth","96.7032456247365",571476
"46272",471822,"SL","2017","fourth","96.9647990082799",502042
"46273",506433,"SL","2016","fourth","96.3251236849193",596001
"46274",506433,"SL","2017","fourth","94.8228415043748",596001
"46275",506433,"SL","2018","fourth","95.4979669516798",606625
"46276",506433,"SL","2019","fourth","94.8403912188516",493603
"46277",506433,"SL","2021","fourth","95.6995189499636",657277
"46278",506433,"SL","2022","fourth","96.1535462347605",592094
"46279",656353,"SL","2021","fourth","94.6249835694376",656685
"46280",656353,"SL","2022","fourth","94.6877030626101",518633
"46281",656354,"SL","2018","fourth","96.818348851641",606424
"46282",656354,"SL","2021","fourth","95.1265497993238",663531
"46283",656354,"SL","2022","fourth","94.9245732938028",572125
"46284",518603,"SL","2015","fourth","94.9505154960177",445612
"46285",608328,"SL","2021","fourth","97.3150516650524",670456
"46286",608328,"SL","2022","fourth","96.6040433176769",596043
"46287",503444,"SL","2016","fourth","95.7831746716614",450275
"46288",523989,"SL","2015","fourth","95.8986498954199",518813
"46289",523989,"SL","2016","fourth","96.1378632319661",596043
"46290",660853,"SL","2021","fourth","95.3393676873959",543532
"46291",660853,"SL","2022","fourth","96.1431710122782",669456
"46292",660787,"SL","2022","fourth","96.2112848012084",685503
"46293",534737,"SL","2016","fourth","94.0936863994511",459429
"46294",594798,"SL","2015","fourth","94.2197606602215",658551
"46295",594798,"SL","2016","fourth","94.3159899860385",571946
"46296",594798,"SL","2017","fourth","94.9831406438077",621242
"46297",594798,"SL","2018","fourth","94.7529283376216",542585
"46298",594798,"SL","2019","fourth","93.7881569908312",518566
"46299",594798,"SL","2021","fourth","93.8754832778485",622554
"46300",594798,"SL","2022","fourth","94.3202141847157",641816
"46301",517414,"SL","2015","fourth","94.6322693582523",543135
"46302",517414,"SL","2016","fourth","95.6014363479121",445612
"46303",517414,"SL","2017","fourth","96.4630895118933",502043
"46304",571616,"SL","2017","fourth","96.0431306149256",605138
"46305",543101,"SL","2015","fourth","95.6590740569367",640448
"46306",543101,"SL","2016","fourth","96.0720704169212",453344
"46307",543101,"SL","2018","fourth","96.7520204469051",621107
"46308",543101,"SL","2019","fourth","96.0728367888583",605242
"46309",543101,"SL","2021","fourth","95.8858332832859",662253
"46310",543101,"SL","2022","fourth","95.5537940659908",643410
"46311",628333,"SL","2015","fourth","95.4882328329481",596043
"46312",672282,"SL","2022","fourth","95.1601357770218",627894
"46313",446321,"SL","2015","fourth","94.0768785099097",592612
"46314",446321,"SL","2016","fourth","94.9356539467769",592612
"46315",606965,"SL","2016","fourth","94.9582302988984",605538
"46316",606965,"SL","2017","fourth","94.0612519597937",642545
"46317",606965,"SL","2018","fourth","93.0258287087949",502381
"46318",606965,"SL","2019","fourth","93.4347547811983",502190
"46319",622766,"SL","2017","fourth","95.243134510306",519322
"46320",518617,"SL","2015","fourth","94.0979964902797",669373
"46321",518617,"SL","2016","fourth","92.5906126744186",676714
"46322",518617,"SL","2018","fourth","93.7505099481886",621381
"46323",518617,"SL","2019","fourth","92.3553960108469",543001
"46324",518617,"SL","2021","fourth","93.9862660165942",595345
"46325",518617,"SL","2022","fourth","93.7627422365588",453192
"46326",677976,"SL","2019","fourth","95.9200445991535",527055
"46327",677976,"SL","2021","fourth","96.2043867732187",670456
"46328",503569,"SL","2021","fourth","95.247937737092",593423
"46329",523848,"SL","2016","fourth","95.2934187543638",605255
"46330",622554,"SL","2018","fourth","96.4061667127864",543037
"46331",622554,"SL","2019","fourth","96.2993705920306",642546
"46332",622554,"SL","2022","fourth","96.0507626243969",592791
"46333",666808,"SL","2021","fourth","95.517633414496",656629
"46334",666808,"SL","2022","fourth","94.4345393593842",605347
"46335",488846,"SL","2015","fourth","95.1633000426723",502706
"46336",488846,"SL","2017","fourth","95.2197770589314",435043
"46337",488846,"SL","2018","fourth","95.525012815193",543001
"46338",518633,"SL","2017","fourth","95.4095817803448",642130
"46339",518633,"SL","2018","fourth","96.1210774328134",571510
"46340",518633,"SL","2019","fourth","95.8299641902113",608331
"46341",518633,"SL","2021","fourth","94.0073123155534",642130
"46342",667498,"SL","2019","fourth","94.2745246694936",606160
"46343",435043,"SL","2015","fourth","93.3973076270935",459429
"46344",435043,"SL","2016","fourth","94.4101516271969",425626
"46345",435043,"SL","2018","fourth","94.5867915147671",518516
"46346",435043,"SL","2019","fourth","94.8037984827464",605388
"46347",623430,"SL","2016","fourth","95.7515956558089",593679
"46348",623430,"SL","2017","fourth","95.5666612811394",502381
"46349",623430,"SL","2018","fourth","95.5936005050728",642231
"46350",623430,"SL","2019","fourth","95.4915681779601",642231
"46351",643290,"SL","2021","fourth","95.6597880025849",671790
"46352",643290,"SL","2022","fourth","95.3202850455459",543507
"46353",445197,"SL","2015","fourth","94.8762323676142",477132
"46354",445197,"SL","2016","fourth","95.2683901274454",612672
"46355",445197,"SL","2017","fourth","95.9285475907552",612672
"46356",445197,"SL","2018","fourth","95.7481284632",621383
"46357",445197,"SL","2019","fourth","95.3920110204217",544365
"46358",641540,"SL","2021","fourth","94.5636714487824",502083
"46359",641540,"SL","2022","fourth","94.266000726331",656629
"46360",641541,"SL","2019","fourth","96.1231019378486",518489
"46361",572831,"SL","2017","fourth","94.1221497974143",579328
"46362",457754,"SL","2015","fourth","94.9600361828611",607259
"46363",664123,"SL","2022","fourth","91.6185381296445",592811
"46364",621107,"SL","2016","fourth","95.5818532774477",592826
"46365",621107,"SL","2017","fourth","96.2583398597222",449173
"46366",621107,"SL","2018","fourth","97.2032107153805",650530
"46367",621107,"SL","2019","fourth","96.1268702552263",519455
"46368",621107,"SL","2021","fourth","95.1656750457469",621295
"46369",595191,"SL","2015","fourth","95.1758194929939",504379
"46370",595191,"SL","2016","fourth","95.403305991272",641793
"46371",595191,"SL","2017","fourth","94.9664360280478",571666
"46372",595191,"SL","2019","fourth","95.3505594112894",595918
"46373",595191,"SL","2021","fourth","96.3625281467762",433587
"46374",693821,"SL","2022","fourth","95.3207378850077",605309
"46375",595939,"SL","2021","fourth","95.9399348088368",571476
"46376",543135,"SL","2015","fourth","94.6408513794029",608337
"46377",543135,"SL","2016","fourth","95.9939003828148",452666
"46378",543135,"SL","2018","fourth","96.3445496846581",605541
"46379",543135,"SL","2021","fourth","95.377109951231",449104
"46380",543135,"SL","2022","fourth","95.2084462532128",625643
"46381",664045,"SL","2019","fourth","94.4696051493555",621058
"46382",664045,"SL","2021","fourth","93.3467215875682",460156
"46383",502179,"SL","2021","fourth","94.5957680506684",605135
"46384",502179,"SL","2022","fourth","94.4085594441471",607457
"46385",608032,"SL","2016","fourth","97.0390722336014",628317
"46386",608032,"SL","2019","fourth","96.8521480756847",622554
"46387",608032,"SL","2021","fourth","95.9618195227149",622554
"46388",608032,"SL","2022","fourth","96.2025916803101",622554
"46389",445968,"SL","2016","fourth","94.4894468633148",605479
"46390",656412,"SL","2022","fourth","96.4542368712415",571945
"46391",664126,"SL","2019","fourth","94.8683186235186",615698
"46392",664126,"SL","2021","fourth","91.905495541733",666818
"46393",664126,"SL","2022","fourth","91.4917435671812",592426
"46394",663559,"SL","2021","fourth","89.3372583760887",547942
"46395",663559,"SL","2022","fourth","89.5388791310935",547973
"46396",544727,"SL","2015","fourth","95.7366937147504",607229
"46397",544727,"SL","2016","fourth","95.3845726419409",650828
"46398",544727,"SL","2018","fourth","96.2865592091784",592773
"46399",544727,"SL","2019","fourth","95.9163105447001",548389
"46400",544727,"SL","2021","fourth","96.276785600627",592351
"46401",544727,"SL","2022","fourth","96.451125545885",545064
"46402",607188,"SL","2017","fourth","95.6972639610055",580792
"46403",607188,"SL","2018","fourth","95.8597073158678",488674
"46404",571656,"SL","2017","fourth","94.4835806728088",595191
"46405",571656,"SL","2018","fourth","95.3563156336478",605894
"46406",571656,"SL","2019","fourth","95.0142314232231",605164
"46407",571656,"SL","2021","fourth","94.8775798961057",471911
"46408",571656,"SL","2022","fourth","95.0075069832697",518875
"46409",608652,"SL","2018","fourth","95.9993716141245",570240
"46410",608652,"SL","2021","fourth","94.6381535901501",474521
"46411",608652,"SL","2022","fourth","95.4454062853258",664682
"46412",676534,"SL","2022","fourth","95.488370841381",519151
"46413",607200,"SL","2018","fourth","95.4781460986726",621244
"46414",593140,"SL","2016","fourth","94.3000412001069",472610
"46415",593140,"SL","2017","fourth","96.4675448565588",592866
"46416",593140,"SL","2018","fourth","95.6015079789356",519166
"46417",593140,"SL","2019","fourth","94.8879768616525",622608
"46418",593140,"SL","2021","fourth","93.6366844526856",521655
"46419",491703,"SL","2015","fourth","96.3702804502639",580792
"46420",491703,"SL","2016","fourth","96.631950764655",571479
"46421",491703,"SL","2017","fourth","96.828145533493",518468
"46422",663372,"SL","2022","fourth","94.8597147962558",669060
"46423",658551,"SL","2022","fourth","94.984391633907",554430
"46424",670036,"SL","2019","fourth","95.4520836673045",445926
"46425",670036,"SL","2022","fourth","94.6668906031162",661440
"46426",656420,"SL","2021","fourth","95.9984817898121",669203
"46427",656420,"SL","2022","fourth","95.7681024590992",425844
"46428",451661,"SL","2015","fourth","95.5639643051851",518875
"46429",502272,"SL","2015","fourth","95.1115590175846",475479
"46430",502272,"SL","2016","fourth","95.2101127031675",519455
"46431",571666,"SL","2016","fourth","95.7270877433028",595032
"46432",571666,"SL","2017","fourth","96.120812761289",595191
"46433",571666,"SL","2018","fourth","95.5230233380289",519144
"46434",571666,"SL","2019","fourth","95.1138421167234",451596
"46435",641571,"SL","2018","fourth","96.257417214993",467008
"46436",605232,"SL","2015","fourth","95.0709866543216",450351
"46437",605232,"SL","2016","fourth","93.8042777546436",612672
"46438",640448,"SL","2021","fourth","95.7182563650598",592351
"46439",640448,"SL","2022","fourth","95.9995811356066",665871
"46440",656427,"SL","2018","fourth","96.4461417847623",669060
"46441",656427,"SL","2019","fourth","95.3570432407954",663372
"46442",656427,"SL","2021","fourth","94.7559305314522",622075
"46443",656427,"SL","2022","fourth","94.6855602077508",622075
"46444",456071,"SL","2015","fourth","93.7662395165533",612672
"46445",623167,"SL","2022","fourth","93.6234742424099",502211
"46446",571670,"SL","2018","fourth","96.2374965138437",605452
"46447",571670,"SL","2019","fourth","96.1124201271722",608716
"46448",571670,"SL","2021","fourth","95.1186905697167",543101
"46449",571670,"SL","2022","fourth","94.7628226593992",501563
"46450",543169,"SL","2016","fourth","93.9696179991797",573127
"46451",543169,"SL","2018","fourth","95.2592981831168",592662
"46452",543169,"SL","2019","fourth","96.4329730701462",641302
"46453",671345,"SL","2022","fourth","95.6474441032604",641541
"46454",592314,"SL","2015","fourth","95.1972075175502",434137
"46455",592314,"SL","2016","fourth","96.9059420817653",429719
"46456",592314,"SL","2017","fourth","97.0841711923209",571479
"46457",592314,"SL","2018","fourth","96.8462020938153",450203
"46458",592314,"SL","2019","fourth","96.9681448244418",595001
"46459",592314,"SL","2021","fourth","96.3005907052938",444468
"46460",521655,"SL","2019","fourth","96.1076456547311",658305
"46461",641582,"SL","2022","fourth","95.8422900378395",621112
"46462",666818,"SL","2022","fourth","93.8927462356493",434628
"46463",607536,"SL","2017","fourth","94.2862196185687",663465
"46464",607536,"SL","2018","fourth","95.3069256641966",621366
"46465",607536,"SL","2019","fourth","95.4565682286662",579328
"46466",607536,"SL","2021","fourth","94.759290433081",674072
"46467",607536,"SL","2022","fourth","93.8956557511029",501625
"46468",608331,"SL","2019","fourth","93.759699748071",519240
"46469",608331,"SL","2021","fourth","95.044033921562",518633
"46470",608331,"SL","2022","fourth","95.9107735600091",518633
"46471",543184,"SL","2015","fourth","94.2732960430332",489119
"46472",543184,"SL","2016","fourth","94.1356332648385",627894
"46473",457117,"SL","2015","fourth","94.3785658378036",543606
"46474",643316,"SL","2018","fourth","93.0695553507311",516714
"46475",643316,"SL","2019","fourth","92.7167097855209",608331
"46476",643316,"SL","2021","fourth","93.5241904639514",674944
"46477",643316,"SL","2022","fourth","94.2688464290999",657006
"46478",605242,"SL","2016","fourth","95.9805639762491",664062
"46479",605242,"SL","2017","fourth","96.1470505329548",656547
"46480",605242,"SL","2018","fourth","96.0578069897086",596101
"46481",605242,"SL","2021","fourth","94.5332426303377",592791
"46482",605242,"SL","2022","fourth","95.9836261595309",676710
"46483",608335,"SL","2021","fourth","96.5481258775009",592279
"46484",518703,"SL","2015","fourth","94.1316015088856",592741
"46485",491646,"SL","2015","fourth","95.7325372233059",453172
"46486",491646,"SL","2016","fourth","95.2193907972519",592866
